src dst demand
ssw007.s001.f01 fsw001.p015.f01 100000000000.0
ssw014.s002.f01 fsw002.p012.f01 100000000000.0
ssw002.s004.f01 fsw004.p031.f01 100000000000.0
ssw003.s002.f02 fsw002.p011.f02 100000000000.0
fa001-du007.f02 fa001-uu003.f02 200000000000.0
ssw015.s002.f01 fsw002.p001.f01 100000000000.0
ssw024.s004.f02 fsw004.p012.f02 100000000000.0
rsw.f02 fsw003.p019.f02 400000000000.0
ssw022.s004.f02 fsw004.p016.f02 100000000000.0
ssw013.s004.f02 fsw004.p004.f02 100000000000.0
ssw019.s003.f01 fsw003.p013.f01 100000000000.0
ssw008.s002.f01 fsw002.p004.f01 100000000000.0
ssw004.s004.f02 fsw004.p011.f02 100000000000.0
ssw005.s004.f01 fsw004.p001.f01 100000000000.0
fa004-du009.f02 ssw009.s004.f02 100000000000.0
fa003-du011.f02 ssw011.s001.f01 100000000000.0
ssw017.s003.f02 fsw003.p031.f02 100000000000.0
ssw011.s002.f02 fsw002.p021.f02 100000000000.0
ssw017.s004.f02 fsw004.p021.f02 100000000000.0
ssw007.s004.f01 fsw004.p004.f01 100000000000.0
ssw010.s003.f01 fsw003.p006.f01 100000000000.0
ssw012.s001.f01 fsw001.p021.f01 100000000000.0
ssw010.s003.f02 fsw003.p019.f02 100000000000.0
ssw004.s001.f01 fsw001.p021.f01 100000000000.0
ssw013.s003.f01 fsw003.p007.f01 100000000000.0
ssw006.s002.f01 fsw002.p013.f01 100000000000.0
ssw003.s004.f01 fsw004.p027.f01 100000000000.0
ssw015.s002.f02 fsw002.p021.f02 100000000000.0
ssw017.s002.f02 fsw002.p015.f02 100000000000.0
fa003-du006.f01 fa003-uu003.f01 200000000000.0
ssw005.s002.f01 fsw002.p002.f01 100000000000.0
ssw007.s004.f01 fsw004.p012.f01 100000000000.0
ssw021.s004.f01 fsw004.p010.f01 100000000000.0
ssw004.s001.f02 fsw001.p024.f02 100000000000.0
ssw009.s003.f02 fsw003.p017.f02 100000000000.0
ssw022.s003.f01 fsw003.p025.f01 100000000000.0
ssw012.s003.f01 fsw003.p032.f01 100000000000.0
ssw004.s003.f02 fsw003.p004.f02 100000000000.0
ssw004.s002.f02 fsw002.p011.f02 100000000000.0
fa002-du004.f01 ssw004.s001.f01 100000000000.0
ssw014.s002.f02 fsw002.p008.f02 100000000000.0
ssw017.s001.f02 fsw001.p001.f02 100000000000.0
ssw007.s004.f02 fsw004.p019.f02 100000000000.0
ssw022.s004.f01 fsw004.p003.f01 100000000000.0
fa001-du009.f01 ssw009.s001.f02 100000000000.0
ssw012.s003.f02 fsw003.p018.f02 100000000000.0
rsw.f02 fsw001.p027.f02 400000000000.0
ssw022.s001.f02 fsw001.p029.f02 100000000000.0
fa002-du008.f01 ssw008.s001.f02 100000000000.0
ssw006.s001.f02 fsw001.p018.f02 100000000000.0
ssw002.s002.f02 fsw002.p027.f02 100000000000.0
ssw004.s004.f01 fsw004.p001.f01 100000000000.0
ssw010.s004.f02 fsw004.p024.f02 100000000000.0
rsw.f01 fsw004.p023.f01 400000000000.0
ssw007.s002.f02 fsw002.p031.f02 100000000000.0
ssw014.s004.f02 fsw004.p021.f02 100000000000.0
ssw021.s002.f02 fsw002.p005.f02 100000000000.0
ssw012.s002.f01 fsw002.p022.f01 100000000000.0
ssw018.s004.f01 fsw004.p002.f01 100000000000.0
ssw020.s003.f01 fsw003.p006.f01 100000000000.0
ssw003.s001.f01 fsw001.p006.f01 100000000000.0
ssw006.s001.f02 fsw001.p003.f02 100000000000.0
ssw012.s004.f02 fsw004.p030.f02 100000000000.0
ssw019.s001.f01 fsw001.p011.f01 100000000000.0
ssw018.s003.f02 fsw003.p005.f02 100000000000.0
ssw011.s004.f02 fsw004.p015.f02 100000000000.0
fa004-du008.f01 fa004-uu003.f01 200000000000.0
fa002-du004.f01 ssw004.s001.f02 100000000000.0
ssw023.s003.f02 fsw003.p025.f02 100000000000.0
ssw008.s002.f02 fsw002.p018.f02 100000000000.0
fa001-du002.f01 ssw002.s003.f02 100000000000.0
ssw009.s001.f02 fsw001.p024.f02 100000000000.0
rsw.f02 fsw002.p024.f02 400000000000.0
ssw001.s001.f01 fsw001.p025.f01 100000000000.0
ssw017.s004.f02 fsw004.p025.f02 100000000000.0
rsw.f01 fsw003.p031.f01 400000000000.0
fa002-du009.f02 ssw009.s001.f02 100000000000.0
ssw013.s002.f02 fsw002.p020.f02 100000000000.0
ssw016.s004.f01 fsw004.p011.f01 100000000000.0
ssw018.s003.f02 fsw003.p014.f02 100000000000.0
ssw021.s003.f01 fsw003.p019.f01 100000000000.0
ssw011.s002.f01 fsw002.p001.f01 100000000000.0
ssw003.s004.f02 fsw004.p025.f02 100000000000.0
fa001-du002.f02 ssw002.s001.f02 100000000000.0
ssw007.s003.f02 fsw003.p006.f02 100000000000.0
ssw004.s003.f01 fsw003.p021.f01 100000000000.0
ssw005.s001.f02 fsw001.p017.f02 100000000000.0
ssw006.s003.f01 fsw003.p026.f01 100000000000.0
ssw004.s001.f02 fsw001.p019.f02 100000000000.0
ssw007.s004.f01 fsw004.p005.f01 100000000000.0
ssw015.s001.f02 fsw001.p030.f02 100000000000.0
ssw010.s002.f01 fsw002.p003.f01 100000000000.0
ssw019.s004.f02 fsw004.p006.f02 100000000000.0
ssw011.s002.f02 fsw002.p003.f02 100000000000.0
ssw014.s002.f01 fsw002.p029.f01 100000000000.0
fa002-du003.f02 ssw003.s001.f02 100000000000.0
ssw005.s003.f02 fsw003.p023.f02 100000000000.0
ssw016.s004.f02 fsw004.p011.f02 100000000000.0
ssw003.s001.f02 fsw001.p007.f02 100000000000.0
ssw015.s004.f01 fsw004.p017.f01 100000000000.0
ssw001.s001.f02 fsw001.p011.f02 100000000000.0
fa002-uu002.f01 eb01.f01 200000000000.0
ssw018.s001.f02 fsw001.p013.f02 100000000000.0
fa002-du003.f02 ssw003.s003.f01 100000000000.0
ssw023.s002.f01 fsw002.p003.f01 100000000000.0
ssw003.s002.f01 fsw002.p032.f01 100000000000.0
fa003-du012.f01 fa003-uu002.f01 200000000000.0
ssw004.s004.f01 fsw004.p003.f01 100000000000.0
fa002-du010.f02 fa002-uu001.f02 200000000000.0
ssw019.s001.f01 fsw001.p020.f01 100000000000.0
ssw018.s001.f02 fsw001.p028.f02 100000000000.0
ssw024.s002.f02 fsw002.p032.f02 100000000000.0
fa004-du003.f02 fa004-uu001.f02 200000000000.0
ssw022.s003.f01 fsw003.p013.f01 100000000000.0
ssw011.s004.f02 fsw004.p027.f02 100000000000.0
fa001-du001.f02 ssw001.s003.f01 100000000000.0
ssw019.s002.f01 fsw002.p004.f01 100000000000.0
fa004-du005.f02 ssw005.s004.f01 100000000000.0
fa002-du011.f01 ssw011.s002.f02 100000000000.0
ssw001.s004.f01 fsw004.p005.f01 100000000000.0
rsw.f02 fsw003.p014.f02 400000000000.0
ssw019.s004.f01 fsw004.p007.f01 100000000000.0
ssw002.s002.f02 fsw002.p010.f02 100000000000.0
fa004-du007.f01 ssw007.s001.f01 100000000000.0
ssw010.s001.f01 fsw001.p019.f01 100000000000.0
ssw014.s001.f02 fsw001.p030.f02 100000000000.0
ssw016.s004.f02 fsw004.p030.f02 100000000000.0
ssw003.s002.f01 fsw002.p009.f01 100000000000.0
ssw021.s003.f02 fsw003.p018.f02 100000000000.0
ssw009.s004.f02 fsw004.p019.f02 100000000000.0
ssw023.s004.f02 fsw004.p022.f02 100000000000.0
ssw022.s002.f02 fsw002.p006.f02 100000000000.0
ssw023.s004.f01 fsw004.p032.f01 100000000000.0
ssw013.s002.f01 fsw002.p021.f01 100000000000.0
ssw015.s002.f02 fsw002.p029.f02 100000000000.0
fa003-du009.f02 ssw009.s004.f02 100000000000.0
ssw016.s004.f01 fsw004.p022.f01 100000000000.0
ssw023.s001.f02 fsw001.p004.f02 100000000000.0
ssw016.s002.f01 fsw002.p021.f01 100000000000.0
ssw022.s001.f01 fsw001.p022.f01 100000000000.0
ssw011.s002.f01 fsw002.p014.f01 100000000000.0
ssw015.s001.f01 fsw001.p022.f01 100000000000.0
ssw003.s003.f02 fsw003.p002.f02 100000000000.0
ssw021.s004.f01 fsw004.p031.f01 100000000000.0
ssw014.s001.f02 fsw001.p002.f02 100000000000.0
ssw010.s003.f02 fsw003.p027.f02 100000000000.0
fa002-du010.f01 ssw010.s001.f02 100000000000.0
ssw008.s001.f01 fsw001.p024.f01 100000000000.0
ssw023.s001.f01 fsw001.p016.f01 100000000000.0
ssw001.s002.f02 fsw002.p019.f02 100000000000.0
ssw015.s002.f01 fsw002.p016.f01 100000000000.0
ssw022.s004.f01 fsw004.p009.f01 100000000000.0
ssw002.s001.f01 fsw001.p014.f01 100000000000.0
ssw013.s003.f01 fsw003.p001.f01 100000000000.0
ssw017.s001.f02 fsw001.p022.f02 100000000000.0
ssw007.s004.f02 fsw004.p006.f02 100000000000.0
ssw024.s001.f01 fsw001.p018.f01 100000000000.0
ssw018.s002.f01 fsw002.p007.f01 100000000000.0
ssw001.s001.f01 fsw001.p020.f01 100000000000.0
ssw012.s001.f02 fsw001.p005.f02 100000000000.0
ssw004.s002.f02 fsw002.p028.f02 100000000000.0
ssw008.s003.f01 fsw003.p005.f01 100000000000.0
ssw024.s004.f01 fsw004.p014.f01 100000000000.0
ssw005.s002.f01 fsw002.p017.f01 100000000000.0
ssw018.s001.f02 fsw001.p015.f02 100000000000.0
fa003-du011.f02 ssw011.s003.f02 100000000000.0
fa004-du003.f01 ssw003.s003.f01 100000000000.0
fa003-du010.f01 ssw010.s002.f02 100000000000.0
ssw008.s001.f01 fsw001.p017.f01 100000000000.0
ssw005.s002.f01 fsw002.p007.f01 100000000000.0
fa001-du006.f02 ssw006.s001.f01 100000000000.0
ssw002.s002.f02 fsw002.p008.f02 100000000000.0
ssw023.s002.f01 fsw002.p005.f01 100000000000.0
ssw019.s004.f02 fsw004.p009.f02 100000000000.0
ssw012.s001.f02 fsw001.p021.f02 100000000000.0
ssw021.s001.f02 fsw001.p016.f02 100000000000.0
ssw014.s004.f01 fsw004.p027.f01 100000000000.0
fa002-du009.f02 fa002-uu002.f02 200000000000.0
ssw010.s003.f01 fsw003.p016.f01 100000000000.0
ssw006.s003.f01 fsw003.p005.f01 100000000000.0
ssw020.s002.f02 fsw002.p018.f02 100000000000.0
ssw006.s001.f01 fsw001.p032.f01 100000000000.0
ssw010.s002.f01 fsw002.p016.f01 100000000000.0
ssw016.s001.f02 fsw001.p029.f02 100000000000.0
fa001-du012.f02 ssw012.s001.f02 100000000000.0
fa001-du008.f01 ssw008.s003.f02 100000000000.0
fa001-du007.f01 fa001-uu004.f01 200000000000.0
ssw013.s001.f02 fsw001.p017.f02 100000000000.0
ssw022.s003.f02 fsw003.p022.f02 100000000000.0
ssw010.s002.f01 fsw002.p025.f01 100000000000.0
fa002-du002.f02 ssw002.s003.f01 100000000000.0
ssw007.s003.f01 fsw003.p011.f01 100000000000.0
ssw003.s002.f01 fsw002.p010.f01 100000000000.0
ssw010.s004.f01 fsw004.p021.f01 100000000000.0
fa004-du005.f02 ssw005.s001.f01 100000000000.0
ssw006.s002.f02 fsw002.p011.f02 100000000000.0
ssw006.s001.f01 fsw001.p031.f01 100000000000.0
ssw005.s002.f01 fsw002.p006.f01 100000000000.0
fa002-du004.f02 fa002-uu003.f02 200000000000.0
ssw006.s002.f01 fsw002.p027.f01 100000000000.0
ssw018.s002.f01 fsw002.p020.f01 100000000000.0
ssw004.s002.f01 fsw002.p025.f01 100000000000.0
ssw024.s001.f02 fsw001.p018.f02 100000000000.0
ssw020.s001.f02 fsw001.p019.f02 100000000000.0
ssw012.s001.f02 fsw001.p022.f02 100000000000.0
fa001-du002.f02 ssw002.s002.f01 100000000000.0
ssw003.s001.f01 fsw001.p021.f01 100000000000.0
ssw020.s001.f01 fsw001.p017.f01 100000000000.0
ssw021.s003.f01 fsw003.p002.f01 100000000000.0
ssw007.s001.f01 fsw001.p005.f01 100000000000.0
ssw019.s004.f01 fsw004.p026.f01 100000000000.0
ssw008.s003.f02 fsw003.p010.f02 100000000000.0
ssw005.s002.f01 fsw002.p020.f01 100000000000.0
ssw019.s003.f02 fsw003.p018.f02 100000000000.0
rsw.f02 fsw001.p008.f02 400000000000.0
ssw014.s003.f02 fsw003.p006.f02 100000000000.0
ssw019.s004.f02 fsw004.p008.f02 100000000000.0
ssw006.s002.f02 fsw002.p031.f02 100000000000.0
fa003-du002.f01 ssw002.s004.f02 100000000000.0
ssw005.s001.f01 fsw001.p001.f01 100000000000.0
ssw022.s001.f01 fsw001.p030.f01 100000000000.0
ssw020.s001.f02 fsw001.p010.f02 100000000000.0
ssw013.s003.f02 fsw003.p030.f02 100000000000.0
ssw008.s003.f01 fsw003.p029.f01 100000000000.0
ssw014.s002.f02 fsw002.p009.f02 100000000000.0
ssw006.s004.f01 fsw004.p010.f01 100000000000.0
ssw006.s004.f02 fsw004.p030.f02 100000000000.0
ssw015.s002.f01 fsw002.p032.f01 100000000000.0
ssw007.s002.f01 fsw002.p022.f01 100000000000.0
ssw024.s001.f01 fsw001.p013.f01 100000000000.0
ssw001.s002.f02 fsw002.p003.f02 100000000000.0
ssw020.s004.f02 fsw004.p002.f02 100000000000.0
ssw003.s001.f01 fsw001.p010.f01 100000000000.0
fa001-du002.f02 ssw002.s004.f02 100000000000.0
ssw021.s004.f02 fsw004.p027.f02 100000000000.0
rsw.f01 fsw003.p002.f01 400000000000.0
fa004-du008.f01 ssw008.s004.f01 100000000000.0
ssw004.s002.f02 fsw002.p031.f02 100000000000.0
fa003-du004.f01 ssw004.s001.f02 100000000000.0
ssw014.s001.f02 fsw001.p018.f02 100000000000.0
ssw008.s004.f01 fsw004.p031.f01 100000000000.0
ssw007.s001.f02 fsw001.p017.f02 100000000000.0
ssw004.s003.f01 fsw003.p020.f01 100000000000.0
ssw018.s004.f02 fsw004.p012.f02 100000000000.0
ssw021.s004.f02 fsw004.p020.f02 100000000000.0
ssw023.s003.f01 fsw003.p012.f01 100000000000.0
ssw017.s002.f02 fsw002.p024.f02 100000000000.0
ssw024.s003.f01 fsw003.p002.f01 100000000000.0
ssw017.s003.f01 fsw003.p003.f01 100000000000.0
ssw017.s001.f02 fsw001.p011.f02 100000000000.0
ssw024.s001.f02 fsw001.p008.f02 100000000000.0
ssw023.s004.f02 fsw004.p026.f02 100000000000.0
ssw005.s001.f01 fsw001.p011.f01 100000000000.0
ssw019.s002.f01 fsw002.p009.f01 100000000000.0
ssw019.s004.f01 fsw004.p022.f01 100000000000.0
ssw009.s001.f02 fsw001.p032.f02 100000000000.0
ssw017.s004.f02 fsw004.p018.f02 100000000000.0
ssw024.s003.f02 fsw003.p006.f02 100000000000.0
ssw011.s003.f01 fsw003.p003.f01 100000000000.0
ssw023.s003.f01 fsw003.p003.f01 100000000000.0
ssw012.s003.f01 fsw003.p028.f01 100000000000.0
ssw024.s003.f01 fsw003.p010.f01 100000000000.0
ssw020.s001.f01 fsw001.p015.f01 100000000000.0
ssw018.s004.f01 fsw004.p014.f01 100000000000.0
ssw007.s002.f01 fsw002.p002.f01 100000000000.0
ssw001.s001.f01 fsw001.p004.f01 100000000000.0
ssw021.s002.f01 fsw002.p030.f01 100000000000.0
ssw005.s001.f01 fsw001.p003.f01 100000000000.0
ssw012.s002.f02 fsw002.p031.f02 100000000000.0
ssw023.s002.f02 fsw002.p008.f02 100000000000.0
ssw001.s003.f01 fsw003.p007.f01 100000000000.0
ssw022.s003.f02 fsw003.p028.f02 100000000000.0
ssw014.s002.f02 fsw002.p005.f02 100000000000.0
ssw022.s002.f02 fsw002.p025.f02 100000000000.0
fa003-du010.f02 ssw010.s001.f01 100000000000.0
ssw002.s004.f01 fsw004.p003.f01 100000000000.0
ssw015.s004.f01 fsw004.p011.f01 100000000000.0
rsw.f01 fsw001.p016.f01 400000000000.0
fa004-du004.f02 ssw004.s003.f02 100000000000.0
ssw006.s002.f02 fsw002.p006.f02 100000000000.0
ssw010.s002.f02 fsw002.p032.f02 100000000000.0
ssw012.s003.f01 fsw003.p002.f01 100000000000.0
ssw005.s004.f02 fsw004.p031.f02 100000000000.0
ssw007.s001.f01 fsw001.p017.f01 100000000000.0
ssw003.s004.f01 fsw004.p008.f01 100000000000.0
ssw021.s001.f02 fsw001.p015.f02 100000000000.0
ssw006.s001.f01 fsw001.p021.f01 100000000000.0
ssw003.s001.f01 fsw001.p031.f01 100000000000.0
ssw020.s003.f01 fsw003.p007.f01 100000000000.0
ssw021.s002.f02 fsw002.p026.f02 100000000000.0
ssw012.s004.f01 fsw004.p024.f01 100000000000.0
ssw009.s003.f02 fsw003.p001.f02 100000000000.0
ssw012.s003.f01 fsw003.p010.f01 100000000000.0
ssw003.s003.f02 fsw003.p022.f02 100000000000.0
ssw010.s001.f01 fsw001.p020.f01 100000000000.0
ssw020.s002.f02 fsw002.p004.f02 100000000000.0
fa002-du003.f01 ssw003.s003.f01 100000000000.0
ssw020.s003.f02 fsw003.p030.f02 100000000000.0
ssw010.s002.f01 fsw002.p012.f01 100000000000.0
ssw012.s001.f02 fsw001.p011.f02 100000000000.0
fa004-du004.f02 fa004-uu003.f02 200000000000.0
ssw014.s002.f01 fsw002.p018.f01 100000000000.0
fa001-du001.f02 ssw001.s002.f01 100000000000.0
ssw011.s002.f02 fsw002.p023.f02 100000000000.0
ssw002.s001.f01 fsw001.p027.f01 100000000000.0
ssw008.s004.f01 fsw004.p025.f01 100000000000.0
fa003-du005.f02 ssw005.s004.f01 100000000000.0
ssw015.s002.f01 fsw002.p002.f01 100000000000.0
ssw009.s003.f02 fsw003.p011.f02 100000000000.0
ssw015.s004.f01 fsw004.p015.f01 100000000000.0
ssw008.s004.f02 fsw004.p025.f02 100000000000.0
ssw001.s002.f02 fsw002.p009.f02 100000000000.0
ssw005.s004.f02 fsw004.p010.f02 100000000000.0
fa003-du007.f02 ssw007.s002.f02 100000000000.0
ssw009.s003.f02 fsw003.p012.f02 100000000000.0
ssw018.s002.f01 fsw002.p017.f01 100000000000.0
ssw020.s002.f02 fsw002.p025.f02 100000000000.0
ssw003.s004.f01 fsw004.p011.f01 100000000000.0
ssw010.s002.f02 fsw002.p015.f02 100000000000.0
ssw021.s003.f01 fsw003.p022.f01 100000000000.0
ssw010.s003.f01 fsw003.p012.f01 100000000000.0
ssw011.s001.f02 fsw001.p011.f02 100000000000.0
ssw012.s003.f02 fsw003.p024.f02 100000000000.0
ssw003.s003.f02 fsw003.p027.f02 100000000000.0
ssw023.s002.f01 fsw002.p021.f01 100000000000.0
ssw012.s003.f02 fsw003.p013.f02 100000000000.0
ssw024.s004.f01 fsw004.p031.f01 100000000000.0
fa004-du002.f01 ssw002.s001.f01 100000000000.0
ssw005.s001.f02 fsw001.p008.f02 100000000000.0
ssw011.s002.f01 fsw002.p007.f01 100000000000.0
fa004-du001.f01 ssw001.s001.f01 100000000000.0
ssw018.s002.f02 fsw002.p024.f02 100000000000.0
ssw021.s002.f01 fsw002.p015.f01 100000000000.0
ssw022.s004.f02 fsw004.p011.f02 100000000000.0
ssw023.s002.f02 fsw002.p028.f02 100000000000.0
ssw015.s004.f02 fsw004.p017.f02 100000000000.0
ssw013.s002.f02 fsw002.p004.f02 100000000000.0
ssw001.s002.f01 fsw002.p029.f01 100000000000.0
ssw024.s003.f01 fsw003.p032.f01 100000000000.0
rsw.f01 fsw002.p001.f01 400000000000.0
ssw014.s002.f02 fsw002.p015.f02 100000000000.0
ssw022.s004.f01 fsw004.p013.f01 100000000000.0
ssw003.s001.f02 fsw001.p005.f02 100000000000.0
fa001-du012.f01 fa001-uu003.f01 200000000000.0
ssw012.s001.f01 fsw001.p023.f01 100000000000.0
fa003-du012.f02 ssw012.s003.f02 100000000000.0
ssw004.s001.f01 fsw001.p023.f01 100000000000.0
ssw009.s003.f02 fsw003.p009.f02 100000000000.0
ssw016.s003.f01 fsw003.p009.f01 100000000000.0
ssw005.s003.f01 fsw003.p025.f01 100000000000.0
ssw018.s004.f01 fsw004.p001.f01 100000000000.0
ssw004.s004.f02 fsw004.p012.f02 100000000000.0
ssw021.s004.f02 fsw004.p030.f02 100000000000.0
ssw013.s004.f02 fsw004.p018.f02 100000000000.0
ssw004.s004.f01 fsw004.p010.f01 100000000000.0
ssw005.s002.f02 fsw002.p031.f02 100000000000.0
ssw014.s002.f01 fsw002.p019.f01 100000000000.0
ssw010.s001.f01 fsw001.p030.f01 100000000000.0
ssw007.s003.f01 fsw003.p007.f01 100000000000.0
ssw015.s003.f01 fsw003.p006.f01 100000000000.0
ssw021.s004.f01 fsw004.p001.f01 100000000000.0
ssw013.s004.f01 fsw004.p016.f01 100000000000.0
fa004-du012.f01 ssw012.s004.f01 100000000000.0
ssw002.s004.f02 fsw004.p012.f02 100000000000.0
ssw016.s001.f02 fsw001.p028.f02 100000000000.0
ssw023.s002.f01 fsw002.p019.f01 100000000000.0
ssw006.s004.f01 fsw004.p029.f01 100000000000.0
ssw012.s003.f02 fsw003.p016.f02 100000000000.0
ssw014.s003.f02 fsw003.p004.f02 100000000000.0
ssw007.s001.f01 fsw001.p020.f01 100000000000.0
ssw022.s001.f01 fsw001.p026.f01 100000000000.0
ssw022.s003.f02 fsw003.p015.f02 100000000000.0
ssw018.s002.f01 fsw002.p010.f01 100000000000.0
ssw022.s002.f01 fsw002.p024.f01 100000000000.0
ssw012.s003.f02 fsw003.p025.f02 100000000000.0
fa004-du003.f01 ssw003.s002.f01 100000000000.0
ssw006.s003.f02 fsw003.p023.f02 100000000000.0
rsw.f02 fsw004.p007.f02 400000000000.0
ssw004.s003.f02 fsw003.p006.f02 100000000000.0
ssw016.s002.f02 fsw002.p031.f02 100000000000.0
ssw005.s002.f01 fsw002.p010.f01 100000000000.0
ssw017.s001.f02 fsw001.p027.f02 100000000000.0
ssw002.s003.f01 fsw003.p028.f01 100000000000.0
fa003-du005.f01 ssw005.s004.f02 100000000000.0
ssw007.s002.f01 fsw002.p008.f01 100000000000.0
fa003-du004.f01 ssw004.s003.f01 100000000000.0
ssw009.s001.f01 fsw001.p025.f01 100000000000.0
ssw023.s004.f02 fsw004.p024.f02 100000000000.0
fa004-du008.f01 fa004-uu002.f01 200000000000.0
ssw006.s004.f01 fsw004.p009.f01 100000000000.0
ssw024.s004.f01 fsw004.p025.f01 100000000000.0
ssw006.s004.f01 fsw004.p028.f01 100000000000.0
ssw002.s002.f02 fsw002.p019.f02 100000000000.0
fa004-du003.f01 ssw003.s003.f02 100000000000.0
ssw012.s001.f02 fsw001.p031.f02 100000000000.0
ssw005.s001.f01 fsw001.p004.f01 100000000000.0
ssw015.s001.f01 fsw001.p020.f01 100000000000.0
ssw021.s001.f02 fsw001.p014.f02 100000000000.0
ssw009.s003.f01 fsw003.p020.f01 100000000000.0
ssw001.s003.f02 fsw003.p021.f02 100000000000.0
fa001-du009.f01 fa001-uu002.f01 200000000000.0
fa004-du005.f02 ssw005.s003.f01 100000000000.0
rsw.f01 fsw004.p016.f01 400000000000.0
fa003-du005.f01 ssw005.s002.f02 100000000000.0
ssw019.s002.f01 fsw002.p022.f01 100000000000.0
ssw013.s003.f01 fsw003.p004.f01 100000000000.0
ssw023.s001.f02 fsw001.p023.f02 100000000000.0
ssw021.s002.f02 fsw002.p020.f02 100000000000.0
ssw015.s004.f01 fsw004.p019.f01 100000000000.0
ssw012.s002.f01 fsw002.p009.f01 100000000000.0
ssw016.s003.f01 fsw003.p016.f01 100000000000.0
ssw002.s001.f02 fsw001.p027.f02 100000000000.0
ssw003.s002.f02 fsw002.p006.f02 100000000000.0
fa004-du012.f02 ssw012.s001.f01 100000000000.0
fa003-du004.f02 ssw004.s003.f02 100000000000.0
rsw.f01 fsw001.p024.f01 400000000000.0
ssw010.s002.f02 fsw002.p009.f02 100000000000.0
ssw013.s001.f02 fsw001.p007.f02 100000000000.0
ssw008.s003.f01 fsw003.p021.f01 100000000000.0
ssw021.s001.f02 fsw001.p012.f02 100000000000.0
ssw014.s003.f01 fsw003.p032.f01 100000000000.0
fa004-uu001.f02 eb01.f01 200000000000.0
ssw012.s001.f02 fsw001.p001.f02 100000000000.0
ssw022.s002.f01 fsw002.p020.f01 100000000000.0
ssw001.s002.f02 fsw002.p024.f02 100000000000.0
ssw002.s004.f01 fsw004.p016.f01 100000000000.0
ssw008.s001.f02 fsw001.p016.f02 100000000000.0
ssw008.s001.f02 fsw001.p009.f02 100000000000.0
ssw015.s002.f02 fsw002.p011.f02 100000000000.0
ssw005.s001.f01 fsw001.p027.f01 100000000000.0
ssw015.s002.f01 fsw002.p017.f01 100000000000.0
ssw012.s003.f02 fsw003.p009.f02 100000000000.0
fa004-du008.f02 ssw008.s001.f01 100000000000.0
ssw012.s002.f01 fsw002.p007.f01 100000000000.0
ssw013.s001.f02 fsw001.p008.f02 100000000000.0
ssw010.s003.f02 fsw003.p018.f02 100000000000.0
ssw014.s004.f02 fsw004.p003.f02 100000000000.0
ssw005.s003.f02 fsw003.p032.f02 100000000000.0
ssw018.s001.f02 fsw001.p024.f02 100000000000.0
fa003-du001.f02 fa003-uu003.f02 200000000000.0
ssw008.s001.f02 fsw001.p001.f02 100000000000.0
ssw015.s004.f02 fsw004.p015.f02 100000000000.0
fa003-du007.f01 ssw007.s004.f02 100000000000.0
ssw004.s003.f01 fsw003.p001.f01 100000000000.0
ssw017.s001.f01 fsw001.p022.f01 100000000000.0
ssw009.s002.f02 fsw002.p010.f02 100000000000.0
ssw015.s003.f02 fsw003.p018.f02 100000000000.0
ssw003.s001.f01 fsw001.p008.f01 100000000000.0
ssw023.s001.f01 fsw001.p003.f01 100000000000.0
ssw004.s004.f02 fsw004.p017.f02 100000000000.0
ssw018.s004.f02 fsw004.p014.f02 100000000000.0
ssw024.s003.f02 fsw003.p022.f02 100000000000.0
ssw002.s002.f02 fsw002.p015.f02 100000000000.0
ssw002.s001.f01 fsw001.p025.f01 100000000000.0
ssw023.s001.f01 fsw001.p014.f01 100000000000.0
ssw020.s001.f01 fsw001.p005.f01 100000000000.0
ssw013.s002.f01 fsw002.p030.f01 100000000000.0
ssw016.s002.f01 fsw002.p031.f01 100000000000.0
ssw022.s001.f02 fsw001.p010.f02 100000000000.0
ssw012.s004.f02 fsw004.p031.f02 100000000000.0
ssw015.s002.f01 fsw002.p006.f01 100000000000.0
fa002-du001.f02 ssw001.s003.f01 100000000000.0
ssw014.s001.f01 fsw001.p006.f01 100000000000.0
ssw013.s004.f01 fsw004.p009.f01 100000000000.0
ssw009.s004.f01 fsw004.p031.f01 100000000000.0
fa004-du008.f01 ssw008.s004.f02 100000000000.0
ssw016.s001.f02 fsw001.p003.f02 100000000000.0
ssw021.s004.f02 fsw004.p029.f02 100000000000.0
ssw019.s001.f02 fsw001.p012.f02 100000000000.0
fa003-du008.f01 ssw008.s004.f01 100000000000.0
ssw021.s001.f02 fsw001.p025.f02 100000000000.0
fa003-du004.f01 fa003-uu004.f01 200000000000.0
ssw019.s003.f02 fsw003.p023.f02 100000000000.0
ssw009.s003.f02 fsw003.p015.f02 100000000000.0
ssw002.s004.f02 fsw004.p001.f02 100000000000.0
ssw010.s001.f01 fsw001.p028.f01 100000000000.0
